lp,src,mt,ref,score,raw,annotators,domain
en-tr,"Naturally, on a global scale, the appetite for risk is comparatively high.","Doğal olarak, küresel ölçekte risk iştahı nispeten yüksek.",Tabii küresel ölçekte risk alma iştahı da bir hayli yüksek.,0.864703814652768,91.0,1,news
en-tr,"Ümüt was recorded as saying that they had not seen a strong recovery on the domestically sourced newsfeed, and that the current outlook could be interpreted as more like triggering domestic markets to try to close the differences resulting from the increased risk appetite in the international arena.","Ümüt'ün, iç piyasalarda güçlü bir toparlanma görmedikleri ve mevcut görünümün, uluslararası arenada artan risk iştahından kaynaklanan farklılıkları kapatmaya çalışmak için iç piyasaları tetiklemek gibi yorumlanabileceği kaydedildi.","Yurt içi kaynaklı haber akışı ile güçlü bir toparlanma görmediklerini bildiren Ümüt, mevcut görünümün daha çok yurt dışında risk alma iştahındaki artış ile yurt içi piyasaların benzerlerine göre aradaki farkı kapatma isteğinin tetiklemesi şeklinde yorumlanabileceğini kaydetti.",-0.414965007056174,59.0,1,news
en-tr,"Every year, thousands of people face the risk of paralysis because of neck fractures or spinal cord injuries due to diving into shallow waters.","Her yıl binlerce kişi, nem kırıkları veya şişme sulara dalış nedeniyle korkuluk yaralanmaları nedeniyle felç riskiyle karşı karşıya kalıyor.",Her yıl binlerce kişi sığ sulara dalmaktan dolayı boyun kırığı ve omurilik hasarı nedeniyle felç riskiyle karşı karşıya kalıyor.,-0.415094887614576,58.0,1,news
en-tr,"""Now they come forward saying ‘A total of 410 people from amongst the MHP’s Kocaeli Golcuk District Organization’s administration and its members, and 215 people from the MHP’s Bursa Yenisehir District have resigned’.","""Şimdi, MHP'nin Kocaeli Golcuk Bölge Teşkilatı yönetimi ve üyeleri ile MHP'nin Bursa Yenişehir ilçesinden toplam 410 kişi istifa etti.","""Şimdi de çıkmışlar ""MHP Kocaeli Gölcük İlçe Teşkilatı yönetimi ve üyelerinden 410 kişi ve MHP Bursa'nın Yenişehir ilçesinde 215 kişi istifa etti"".",0.0752511420347627,71.0,1,news
en-tr,"Therefore, we have to show the world that we want to determine our fate by way of a referendum in order to ensure our co-existence and security.","Bu yüzden, birlikte yaşama ve güvenliğimizi sağlamak için referandum yoluyla kaderimizi belirlemek istediğimizi tüm dünyaya göstermeliyiz.",Bu yüzden birlikte yaşam ve güvenliğin temin edilmesi için hepimizin referandum yoluyla tüm dünyaya kaderimizi tayin edebileceğimizi göstermemiz lazım.,1.16909997740636,100.0,1,news
en-tr,"During the current three-year FFP assessment period that runs through 2018, clubs can incur losses of 30 million euros.",2018 yılına kadar devam eden üç yıllık FFP değerlendirme döneminde kulüpler 30 milyon avro zarara uğrayabiliyor.,"2018'e kadar devam eden 3 yıllık FFP değerlendirme döneminde, kulüpler 30 milyon avroluk zarara uğrayabiliyor.",1.16909997740636,100.0,1,news
en-tr,"He'd survived for so long, his friends and colleagues assumed he'd always be there.","O kadar uzun süre hayatta kalmıştı ki, arkadaşları ve çalışma arkadaşları her zaman orada olacağını varsaydılar.","Çok uzun süre hayatta kalmıştı, dostları ve iş arkadaşları her zaman orada olacağını farz etmişlerdi.",0.86977990432113,98.0,1,news
en-tr,Can you tell us why?,Bize neden söyleyin?,Sebebini bize anlatır mısın?,0.0128611815039547,76.0,1,news
en-tr,In the statement on Trabzonspor’s website it was reported that the players starting the new season have had their health check-ups.,"Trabzonspor'un internet sitesinde yer alan açıklamada, yeni sezona başlayan oyuncuların sağlık kontrolünden geçtikleri bildirildi.","Bordo-mavili kulübün internet sitesinden yapılan açıklamada, yeni sezon hazırlıklarına başlayacak oyuncuların sağlık kontrolünden geçtiği belirtildi.",0.402369691875398,86.0,1,news
en-tr,"Pointing out the fact that a significant proportion of the investments that were withdrawn would continue to be in the real estate sector, Ermut shared information detailing that new investments could be witnessed in logistics, health, fintech, information technology, petrochemicals, food, energy and manufacturing.","Geri çekilen yatırımların önemli bir bölümünün gayrimenkul sektöründe olmaya devam edeceğine işaret eden Ermut, lojistik, sağlık, fintech, bilgi teknolojisi, petrokimyasallar, gıda, enerji ve imalatta yeni yatırımlara tanık olabileceklerini anlatan bilgiler paylaştı.","Çekilen yatırımların önemli bir kısmının gayrimenkul olmaya devam edeceğine işaret eden Ermut, lojistik, sağlık, fintech, bilişim, petro-kimya, gıda, enerji ve imalat alanında yeni yatırımlar görülebileceği bilgisini verdi.",0.830829053283985,97.0,1,news
en-tr,"A photo of a young man holding a whisky glass was served to the press as ""Mehmet Görmez’s son""!","Çılgın bir cam tutan genç bir adamın fotoğrafı basına ""Mehmet Görmez'in oğlu"" olarak servis edildi!","Elinde viski bulunan bir gencin fotoğrafı ""Mehmet Görmez'in oğlu"" yalanıyla medyaya servis edildi!",0.274083024620123,83.0,1,news
en-tr,"It envisages reducing legal immigrants to 50,000 per year, stricter rules for obtaining temporary work visas and restrictions on family-oriented visas.","Belgede yasal göçmenlerin yılda 50 bine indirilmesi, geçici iş vizesi almada daha sıkı kurallar ve aile amaçlı vizelere kısıtlamalar öngörülüyor.","Yasal göçmenleri yılda 50.000 adede düşürmeyi, geçici çalışma izinleri için daha katı kuralları ve aileye yönelik vizeler için kısıtlamaları öngörüyor.",0.8358763062279,95.0,1,news
en-tr,But PSG and Qatar 2022 have denied that Neymar will become a World Cup ambassador and such a maneuver would be easy for UEFA's regulators to expose.,"Ancak PSG ve Katar 2022, Neymar ""ın Dünya Kupası elçisi olacağı ve UEFA'nın düzenleyicileri için böyle bir manevranın kolay olacağı iddialarını reddetti.","Fakat PSG ve Katar 2022, Neymar'ın Dünya Kupası elçisi olacağını yalanladılar ve böyle bir hareket UEFA düzenleyicileri tarafından kolaylıkla ortaya çıkarılabilir.",0.601795772224659,90.0,1,news
en-tr,"Eighty percent (2002) were judged to be 18 or over, while in a further 25 cases the Forensic Medicine Agency judged that the subject was ""possibly 18 or over.""","Yüzde 86's ının (2002) 18 veya üzerinde olduğu değerlendirilirken, 25 olayda Adli Tıp Dairesi bu konunun ""muhtemelen 18 veya üzerinde"" olduğuna karar verdi.","Yüzde 80'inin (2002 adedinin) 18 ya da üstünde olduğuna hükmedildi, 25 vakada ise Adli Tıp ve İlaç Dairesi deneğin ""muhtemelen 18 ve üzerinde"" olduğuna hükmetti.""",0.63562974004206,91.0,1,news
en-tr,The scene begins again.,Sahne bir kez daha başlıyor.,Sahne yeniden başlıyor.,0.933875854060886,100.0,1,news
en-tr,"You can very well say ""He has been in the office for seven years, isn’t that enough"".","""Yedi yıldır ofiste olduğunu, bu kadar yeterli olmadığını"" çok iyi söyleyebilirsiniz.","""Yedi yıl görevde bulundu yetmez mi"" diyebilirsiniz.",-1.28640077252371,33.0,1,news
en-tr,"Siemens Gamesa Turkey’s Senior Manager, Hakan Yıldırım, stressed that they have been active in Turkey for 160 years. ""We will try our best to reduce per-unit electricity costs"".","Siemens Gamesa Türkiye Üst Yöneticisi Hakan Yıldırım, 160 yıldır Türkiye'de faaliyet gösterdiklerini vurgulayarak, ""birim başına elektrik maliyetlerini azaltmak için elimizden geleni yapacağız"" dedi.","SIemens Gamesa Türkiye Üst Yöneticisi Hakan Yıldırım da 160 yıldır Türkiye'de faaliyet gösterdiklerini belirterek, ""Elektrik birim maliyetini daha düşürmek için elimizden geleni yapacağız"" diye konuştu.",0.933875854060886,100.0,1,news
en-tr,"Spanning the middle ages to the Edwardian era, A Castle in England documents the families that lived in Scotney, with each story illustrated by a different, upcoming UK artist - Isaac Lenkiewicz, Briony May Smith, William Exley, Becky Palmer and Isabel Greenberg.","Ortaçağ'dan Edwardian dönemine uzanan, İngiltere'de yaşayan ailelerin İskoçya'da yaşadıklarını belgeleyen bir şato, her hikayede farklı ve yaklaşan bir İngiliz sanatçı-Isaac Lenkiewicz, Briony May Smith, William Exley, Becky Palmer ve Isabel Greenberg.","Edward devrinden Orta Çağ'a kadar uzanan İngiltere'de Bir Kale, her hikaye Birleşik Krallık'tan adı geçen farklı bir sanatçı (Isaac Lenkiewicz, Briony May Smith, William Exley, Becky Palmer ve Isabel Greenberg) tarafından resmedilmek üzere Scotney'de yaşamış aileleri belgeliyor.",-1.85459243147873,23.0,1,news
en-tr,The inclusion of Audi in the investigation could weigh heavily on Volkswagen: The luxury carmaker accounts for a disproportionate share of Volkswagen's profit.,Audi'nin soruşturmaya dahil edilmesi Volkswagen için ağır basabilir: lüks otomobil üreticisi Volkswagen kârının orantısız bir şekilde payını alıyor.,"Audi'nin soruşturmaya dahil edilmesi Volkswagen'e ağır gelebilir: Lüks otomobil üreticisi, Volkswagen'in kârında aşırı bir paya sahip.",0.624765910582341,85.0,1,news
en-tr,"The governor's staff dismissed the lawsuit as frivolous, and the online commentary was rich with a ""who cares?"" backlash.","Valilik personeli davayı korkunç bir şekilde reddederken, çevrimiçi yorum da ""kim bakıyor?"" sorusuyla zenginleşti.","Valinin personeli, davayı ciddiyetsiz olduğu gerekçesiyle umursamadı ve çevrimiçi yorumlar ""kimin umrunda?"" tepkileriyle doluydu.",-0.454954657734579,58.0,1,news
en-tr,"More arrived last night, probably even more today.'","Dün gece, muhtemelen bugün daha da fazla geldi. ""","Dün gece daha fazlası da geldi, muhtemelen bugün daha da fazlası gelecek.""",-0.694892561805005,52.0,1,news
en-tr,PSG was handed a fine of 60 million euros (then $82 million) - that was later reduced to 20 million euros - and ordered to limit its Champions League squads to 21 players for the 2014-15 season instead of the normal 25.,PSG'ye 60 milyon avro (o zaman 82 milyon dolar) para cezası verildi-daha sonra 20 milyon avroya indirildi-ve normal 25 yerine 2014-15 sezonunda Şampiyonlar Ligi kadrosunu 21 futbolcuyla sınırlandırma emri verildi.,"PSG, daha sonra 20 milyon avroya düşürülen 60 milyon avroluk (o zaman için 82 milyon $) cezaya çarptırıldı ve 2014-2015 sezonu için Şampiyonlar Ligi takımını normalde 25 yerine 21 oyuncu ile sınırlandırması emredildi.",1.22461067075841,100.0,1,news
en-tr,People here grow everything they eat: mainly nota plus some fruit and leafy vegetables.,Buradaki insanlar yedikleri her şeyi büyütüyor: Daha çok nota artı bir miktar meyve ve kuru sebze.,Buradaki insanlar yedikleri her şeyi yetiştiriyor: esas olarak notanın yanı sıra bazı meyve ve yapraklı sebzeler.,0.0400024906168819,78.0,1,news
en-tr,"""Those who cannot stand the historical existence of a Turkish nation and a Turkish homeland, those who have made mistakes, those with lengthy criminal records, those whose ideology is mixed up and whose mindset is confused, all of whom are rubbing their hands in some sort of expectation.""","""Bir Türk milletinin ve bir Türk vatanının tarihsel varlığına karşı duramayanlar, hata yapanlar, uzun sabıka kaydı olanlar, ideolojisi karışık olanlar ve zihni karışmış olanlar, hepsi de bir nevi beklenti içinde ellerini taşın altına koyuyorlar.""","""Türk milletinin tarihi varlığını hazmedemeyen, Türk""ün vatanını çekemeyen ne kadar sicili bozuk, suç dosyası kabarık, fikriyatı bulanık, zihni karışık varsa ellerini ovuşturmaktadır.""",-0.704236268236005,46.0,1,news
en-tr,"May Our Lord make You from those who pray, those who are ever-grateful, those who know how to love, and from those who wander in Paradise, O My Lord!","Peygamber Efendimiz sizi dua edenlerden, müteşekkil olanlardan, sevmeyi bilenlerden ve cennette vefat edenlerden Allah razı olsun!","Rabbim Seni bugün de dua edenlerden her daim şükredenlerden, sevmeyi bilenlerden, Ya Rabbi Cennette gezenlerden eyle!",-1.20256954733044,3.0,1,news
en-tr,"Having so far realized projects such as Lavinya Park, Otoport, Vetro City, Ginza Lavinya Park, Ahmet Kul Construction has started to offer Dia Mare in Mimaroba-Istanbul and Solse 7 in Yalikavak-Bodrum.","Bugüne kadar Lavinya Park, Otoport, Vetro City, Ginza Lavinya Park gibi projeleri hayata geçiren Ahmet Kul İnşaat, Mimaroba-İstanbul'da Dia Mare, Yalıkavak-Bodrum'da ise solak 7.","Bugüne kadar Lavinya Park, Otoport, Vetro City, Ginza Lavinya Park gibi önemli projeleri hayata geçiren Ahmet Kul İnşaat, İstanbul Mimaroba'da Dia Mare, Bodrum Yalıkavak'ta ise Solse 7 projelerini satışa çıkardı.",-0.262412184439423,32.0,2,news
en-tr,"It is not Rhodes's first book based on an archive: he also wrote 2014's Dead Men's Teeth and Other Stories, a collection inspired by documents in the British Library - a project he found unexpectedly emotional.",Rhodes'un bir arşive dayanan ilk kitabı değil: İngiliz kütüphanesindeki belgelerden esinlenilen bir koleksiyon olan 2014' ün ölü erkek Çölü ve diğer öykülerini de yazdı.,"Bu Rhodes'un bir arşive dayanan ilk kitabı değil: Kendisi ayrıca Britanya Kütüphanesi'ndeki hikayelerden ilham alan, beklenmedik şekilde duygusal bulduğu bir proje olan 2014'teki Ölü Adamların Dişleri ve Diğer Hikayeler'i de yazdı.",-0.404862757203426,55.0,1,news
en-tr,"""Even in an environment of such price increases, the profit of our traffic arm was only 19 million TL at the end of 2016"".","Bu tür fiyat artışlarının yaşandığı bir ortamda bile trafik kolumuzun kârı 2016""nın sonunda sadece 19 milyon TL oldu.","""Fiyatların o kadar arttığı bir ortamda bile 2016 sonunda trafikte karımız sadece 19 milyon TL oldu"" dedi.",1.09200479795947,100.0,1,news
